00731591,00036801,1.0,1.0,0.285714285714,1.0
01933045,01933045,1.0,1.0,1.0,1.0
04977695,04977695,1.0,1.0,1.0,1.0
07071799,07071799,1.0,1.0,1.0,1.0
03940433,03940433,1.0,1.0,1.0,1.0
05532262,05532262,1.0,1.0,1.0,1.0
00959108,00959108,1.0,1.0,1.0,1.0
00601795,00601795,1.0,1.0,1.0,1.0
01148191,01148191,1.0,1.0,1.0,1.0
07741648,07741648,1.0,1.0,1.0,1.0
02923467,02923467,1.0,1.0,1.0,1.0
01696605,01696605,1.0,1.0,1.0,1.0
02101077,02101077,1.0,1.0,1.0,1.0
04381077,04381077,1.0,1.0,1.0,1.0
06630482,00159873,1.0,1.0,0.111111111111,1.0
00159873,00159873,1.0,1.0,1.0,1.0
00480681,00480681,1.0,1.0,1.0,1.0
06353391,07454543,0.333333333333,1.0,0.125,1.0
07454543,07454543,1.0,1.0,1.0,1.0
06444051,06444051,1.0,1.0,1.0,1.0
03648636,03648636,1.0,1.0,1.0,1.0
05577567,05577567,1.0,1.0,1.0,1.0
03916629,03916629,1.0,1.0,1.0,1.0
00518048,00518048,1.0,1.0,1.0,1.0
05797714,08223799,1.0,1.0,0.125,1.0
05797714,07359190,1.0,1.0,0.0,1.0
03846380,03846380,1.0,1.0,1.0,1.0
06994342,03979140,1.0,1.0,0.166666666667,1.0
06994342,06994342,1.0,1.0,1.0,1.0
00430141,00430141,1.0,1.0,1.0,1.0
03764776,03764776,1.0,0.0,1.0,1.0
00785749,00785749,1.0,1.0,1.0,1.0
04246490,04246490,1.0,0.0,1.0,1.0
04246490,06331032,1.0,0.0,0.0,0.0
06331032,04246490,1.0,0.0,0.0,0.0
06331032,06331032,1.0,0.0,1.0,1.0
05873870,05873870,1.0,1.0,1.0,1.0
05843759,05843759,1.0,1.0,1.0,1.0
01802196,01802196,1.0,1.0,1.0,1.0
05242331,05242331,1.0,1.0,1.0,1.0
00875525,00875525,1.0,1.0,1.0,1.0
07265136,07265136,1.0,1.0,1.0,1.0
00124614,00124614,1.0,1.0,1.0,1.0
06836844,06836844,1.0,1.0,1.0,1.0
05281586,05281586,1.0,0.0,1.0,1.0
07984342,07984342,1.0,1.0,1.0,1.0
03187336,03187336,1.0,1.0,1.0,1.0
01565372,01565372,1.0,1.0,1.0,1.0
06639920,06639920,1.0,1.0,1.0,1.0
04628121,04628121,1.0,1.0,1.0,1.0
05734606,05734606,1.0,1.0,1.0,1.0
03419111,03419111,1.0,1.0,1.0,1.0
07534044,07534044,1.0,1.0,1.0,1.0
07467120,02406577,0.6,0.0,0.125,0.0
07467120,05110966,0.5,0.0,0.0769230769231,1.0
02239306,02239306,1.0,1.0,1.0,1.0
05466482,05466482,1.0,1.0,1.0,1.0
06976389,06976389,1.0,1.0,1.0,1.0
00205683,00205683,1.0,1.0,1.0,1.0
02432730,02432730,1.0,1.0,1.0,1.0
02838906,02838906,1.0,1.0,1.0,1.0
07164729,07164729,1.0,1.0,1.0,1.0
05508406,05508406,1.0,0.0,1.0,1.0
04050483,04050483,1.0,1.0,1.0,1.0
06888718,04794000,1.0,1.0,0.125,1.0
06888718,06888718,1.0,1.0,1.0,1.0
04794000,04794000,1.0,1.0,1.0,1.0
04794000,06888718,1.0,1.0,0.125,1.0
01972057,01972057,1.0,1.0,1.0,1.0
02504031,02504031,1.0,0.0,1.0,1.0
05656778,05656778,1.0,1.0,1.0,1.0
00675097,00675097,1.0,1.0,1.0,1.0
03570217,03570217,1.0,1.0,1.0,1.0
00598080,00598080,1.0,1.0,1.0,1.0
03616549,03616549,1.0,1.0,1.0,1.0
07566836,07566836,1.0,1.0,1.0,1.0
08203891,06919938,0.6,0.555555555556,0.142857142857,1.0
08203891,08203891,1.0,1.0,1.0,1.0
08203891,03046975,0.6,0.555555555556,0.0,1.0
02227117,02227117,1.0,1.0,1.0,1.0
06360480,06360480,1.0,1.0,1.0,1.0
04889930,06360480,0.6,0.625,0.333333333333,0.0
03940127,03940127,1.0,1.0,1.0,1.0
03940127,07276025,1.0,1.0,0.285714285714,1.0
00255479,00255479,1.0,1.0,1.0,1.0
03100006,03100006,1.0,1.0,1.0,1.0
06853126,06853126,1.0,1.0,1.0,1.0
03473619,03473619,1.0,0.0,1.0,1.0
00312212,00312212,1.0,1.0,1.0,1.0
01828666,01828666,1.0,1.0,1.0,1.0
07634017,07634017,1.0,1.0,1.0,1.0
05671608,05671608,1.0,1.0,1.0,1.0
04771498,04771498,1.0,1.0,1.0,1.0
04423638,03684482,1.0,1.0,0.0,1.0
04423638,04423638,1.0,1.0,1.0,1.0
03684482,03684482,1.0,1.0,1.0,1.0
03684482,04423638,1.0,1.0,0.0,1.0
03907950,05919482,1.0,1.0,0.285714285714,1.0
03907950,05793352,1.0,0.75,0.25,1.0
03907950,04010246,0.25,0.75,0.125,1.0
03907950,02368450,1.0,0.75,0.285714285714,1.0
04010246,05919482,0.25,0.75,0.125,1.0
04010246,05793352,0.25,1.0,0.0,1.0
04010246,04010246,1.0,1.0,1.0,1.0
04010246,02368450,0.25,1.0,0.0,1.0
06066363,06066363,1.0,1.0,1.0,1.0
02896243,02896243,1.0,1.0,1.0,1.0
06926176,06926176,1.0,1.0,1.0,1.0
07093444,07093444,1.0,1.0,1.0,1.0
03452390,03452390,1.0,1.0,1.0,1.0
03452390,06644662,0.571428571429,0.571428571429,0.142857142857,1.0
03452390,05570895,1.0,1.0,0.0,1.0
03617675,03452390,1.0,1.0,0.0,1.0
03617675,06644662,0.571428571429,0.571428571429,0.666666666667,1.0
03617675,05570895,1.0,1.0,0.714285714286,1.0
07744909,03452390,1.0,1.0,0.0,1.0
07744909,06644662,0.571428571429,0.571428571429,0.166666666667,1.0
07744909,05570895,1.0,1.0,0.142857142857,1.0
08141397,03452390,1.0,1.0,0.0,1.0
08141397,06644662,0.571428571429,0.571428571429,0.5,1.0
08141397,05570895,1.0,1.0,0.285714285714,1.0
01734148,03199633,0.833333333333,1.0,0.0,1.0
03199633,03199633,1.0,1.0,1.0,1.0
07303566,07136434,1.0,1.0,0.111111111111,1.0
01029796,01029796,1.0,1.0,1.0,1.0
07137801,07137801,1.0,1.0,1.0,1.0
01882782,01882782,1.0,1.0,1.0,1.0
03662398,07600255,0.333333333333,1.0,0.142857142857,1.0
03662398,07859897,0.333333333333,1.0,0.25,1.0
07600255,07600255,1.0,1.0,1.0,1.0
07600255,07859897,0.8,1.0,0.0,1.0
05185574,05185574,1.0,1.0,1.0,1.0
05185574,07729203,0.4,0.6,0.375,1.0
04597307,04597307,1.0,1.0,1.0,1.0
02589323,03411601,1.0,0.5,0.1,1.0
03411601,03411601,1.0,1.0,1.0,1.0
02706723,02706723,1.0,1.0,1.0,1.0
01123999,01123999,1.0,1.0,1.0,1.0
04273978,04273978,1.0,1.0,1.0,1.0
00056592,00056592,1.0,1.0,1.0,1.0
06557466,06557466,1.0,1.0,1.0,1.0
04762936,04762936,1.0,1.0,1.0,1.0
05860454,05860454,1.0,1.0,1.0,1.0
01261462,01261462,1.0,1.0,1.0,1.0
02233269,02233269,1.0,1.0,1.0,1.0
06979926,06979926,1.0,1.0,1.0,1.0
01444348,01444348,1.0,1.0,1.0,1.0
07436013,07436013,1.0,1.0,1.0,1.0
02340645,02340645,1.0,1.0,1.0,1.0
04683974,03070336,0.5,1.0,0.0,0.0
04683974,04683974,1.0,1.0,1.0,1.0
06692297,03070336,0.5,1.0,0.0,0.0
06692297,04683974,1.0,1.0,0.285714285714,1.0
07705952,07705952,1.0,1.0,1.0,1.0
01300591,01300591,1.0,1.0,1.0,1.0
03320773,03320773,1.0,1.0,1.0,1.0
04815792,06240328,0.333333333333,0.0,0.166666666667,0.0
00355374,06240328,0.444444444444,0.0,0.0,1.0
01085227,01085227,1.0,1.0,1.0,1.0
02560162,02560162,1.0,1.0,1.0,1.0
07457537,07457537,1.0,1.0,1.0,1.0
03502683,03502683,1.0,1.0,1.0,1.0
06211760,06211760,1.0,1.0,1.0,1.0
06211760,04070763,1.0,1.0,0.166666666667,1.0
04070763,06211760,1.0,1.0,0.166666666667,1.0
04070763,04070763,1.0,1.0,1.0,1.0
04820574,07870243,1.0,1.0,0.125,1.0
02364964,02364964,1.0,1.0,1.0,1.0
05141232,05141232,1.0,0.0,1.0,1.0
05374879,05374879,1.0,1.0,1.0,1.0
05374879,02798451,0.75,1.0,0.1,1.0
07228453,07228453,1.0,1.0,1.0,1.0
00012072,00012072,1.0,1.0,1.0,1.0
05536780,05536780,1.0,0.0,1.0,1.0
06362475,05536780,0.2,0.0,0.125,1.0
05988467,05536780,0.2,0.0,0.375,1.0
06197363,06197363,1.0,1.0,1.0,1.0
05169639,06768652,0.333333333333,0.875,0.25,1.0
05169639,05169639,1.0,1.0,1.0,1.0
00150495,00044276,0.857142857143,1.0,0.0,1.0
00044276,00044276,1.0,1.0,1.0,1.0
03211682,03211682,1.0,1.0,1.0,1.0
03779057,03779057,1.0,1.0,1.0,1.0
01130424,01130424,1.0,1.0,1.0,1.0
00554475,00554475,1.0,1.0,1.0,1.0
06714887,05254065,1.0,1.0,0.222222222222,1.0
07064597,07405608,1.0,0.333333333333,0.333333333333,1.0
07064597,07064597,1.0,1.0,1.0,1.0
07064597,00593675,0.4,0.333333333333,0.333333333333,0.0
00593675,07405608,0.4,0.333333333333,0.166666666667,0.0
00593675,07064597,0.4,0.333333333333,0.333333333333,0.0
00593675,00593675,1.0,1.0,1.0,1.0
02076844,07408705,0.166666666667,1.0,0.25,1.0
02076844,02076844,1.0,1.0,1.0,1.0
00461247,00461247,1.0,1.0,1.0,1.0
04843578,04843578,1.0,1.0,1.0,1.0
03594736,01842419,1.0,1.0,0.142857142857,1.0
01842419,01842419,1.0,1.0,1.0,1.0
03806280,03806280,1.0,1.0,1.0,1.0
02206481,03806280,1.0,0.4,0.25,0.0
01856578,01856578,1.0,1.0,1.0,1.0
07306041,07306041,1.0,1.0,1.0,1.0
06466689,06466689,1.0,1.0,1.0,1.0
08157055,08157055,1.0,1.0,1.0,1.0
08157055,06737317,1.0,1.0,0.0,0.0
06737317,08157055,1.0,1.0,0.0,0.0
06737317,06737317,1.0,1.0,1.0,1.0
07221046,07221046,1.0,1.0,1.0,1.0
01038064,01038064,1.0,1.0,1.0,1.0
01932224,01932224,1.0,1.0,1.0,1.0
03824213,07705216,0.444444444444,0.5,0.0,0.0
07705216,07705216,1.0,1.0,1.0,1.0
01298625,07705216,0.666666666667,0.5,0.142857142857,0.0
00387877,00387877,1.0,1.0,1.0,1.0
04964934,04964934,1.0,1.0,1.0,1.0
02601698,07787389,1.0,0.0,0.0,1.0
02601698,02601698,1.0,0.0,1.0,1.0
00817160,01381878,0.5,1.0,0.0,1.0
01381878,01381878,1.0,1.0,1.0,1.0
00179770,01381878,0.5,1.0,0.5,1.0
05500126,05500126,1.0,1.0,1.0,1.0
02256956,02256956,1.0,1.0,1.0,1.0
00348244,00348244,1.0,1.0,1.0,1.0
07555468,07555468,1.0,1.0,1.0,1.0
07826996,07826996,1.0,1.0,1.0,1.0
08044254,08044254,1.0,1.0,1.0,1.0
02109640,02109640,1.0,1.0,1.0,1.0
02832399,02832399,1.0,1.0,1.0,1.0
02832399,06769621,0.5,0.6,0.0,1.0
06769621,02832399,0.5,0.6,0.0,1.0
06769621,06769621,1.0,1.0,1.0,1.0
07141398,07141398,1.0,1.0,1.0,1.0
00233200,00233200,1.0,1.0,1.0,1.0
02222510,01236148,0.8,1.0,0.2,1.0
02033001,02033001,1.0,1.0,1.0,1.0
06903954,04074648,0.625,0.545454545455,0.0,0.0
02201644,04074648,1.0,1.0,0.142857142857,1.0
02733112,02733112,1.0,1.0,1.0,1.0
04574949,04574949,1.0,1.0,1.0,1.0
00672089,00672089,1.0,1.0,1.0,1.0
07553382,07553382,1.0,1.0,1.0,1.0
06784582,06784582,1.0,1.0,1.0,1.0
01460343,01460343,1.0,1.0,1.0,1.0
01865004,01865004,1.0,0.0,1.0,1.0
00359686,00359686,1.0,1.0,1.0,1.0
04371842,04371842,1.0,1.0,1.0,1.0
03134120,03134120,1.0,1.0,1.0,1.0
04433154,04433154,1.0,1.0,1.0,1.0
07336551,07336551,1.0,1.0,1.0,1.0
05556207,05556207,1.0,1.0,1.0,1.0
07044763,07044763,1.0,1.0,1.0,1.0
02333827,02333827,1.0,1.0,1.0,1.0
01010196,01010196,1.0,1.0,1.0,1.0
07689480,07689480,1.0,1.0,1.0,1.0
07614258,07689480,1.0,1.0,0.0,1.0
06940029,07689480,1.0,1.0,0.0,1.0
03055983,07689480,1.0,1.0,0.142857142857,1.0
02146757,02146757,1.0,1.0,1.0,1.0
07264153,07264153,1.0,1.0,1.0,1.0
05541169,05541169,1.0,1.0,1.0,1.0
05975748,05975748,1.0,1.0,1.0,1.0
04866062,04866062,1.0,1.0,1.0,1.0
00235788,00235788,1.0,1.0,1.0,1.0
01148967,01148967,1.0,1.0,1.0,1.0
04754850,04754850,1.0,1.0,1.0,1.0
01860788,01860788,1.0,1.0,1.0,1.0
05140397,05140397,1.0,1.0,1.0,1.0
05140397,03433199,1.0,0.666666666667,0.142857142857,1.0
05358717,05140397,1.0,1.0,0.0,1.0
05358717,03433199,1.0,0.666666666667,0.0,1.0
03546356,05140397,1.0,1.0,0.166666666667,1.0
03546356,03433199,1.0,0.666666666667,0.142857142857,1.0
06884795,06884795,1.0,1.0,1.0,1.0
03023013,03023013,1.0,1.0,1.0,1.0
00486309,00486309,1.0,1.0,1.0,1.0
06421936,06421936,1.0,1.0,1.0,1.0
04868015,04868015,1.0,1.0,1.0,1.0
02781563,00182733,0.285714285714,1.0,0.375,0.0
05668570,05668570,1.0,1.0,1.0,1.0
02244087,02244087,1.0,1.0,1.0,1.0
05213050,07830058,0.6,1.0,0.4,1.0
05213050,08095527,0.333333333333,1.0,0.0,1.0
01950893,01950893,1.0,1.0,1.0,1.0
07825523,07825523,1.0,1.0,1.0,1.0
04368702,04368702,1.0,1.0,1.0,1.0
01066552,00298652,1.0,1.0,0.2,1.0
01066552,02210389,1.0,1.0,0.25,1.0
02210389,00298652,1.0,1.0,0.0,1.0
02210389,02210389,1.0,1.0,1.0,1.0
03489265,03489265,1.0,1.0,1.0,1.0
02718255,02651470,0.6,1.0,0.0,1.0
02718255,02718255,1.0,1.0,1.0,1.0
03329190,00985999,1.0,1.0,0.1,1.0
00627276,00985999,1.0,1.0,0.1,1.0
00985999,00985999,1.0,1.0,1.0,1.0
01234131,01234131,1.0,1.0,1.0,1.0
03349458,03349458,1.0,1.0,1.0,1.0
03450372,03450372,1.0,1.0,1.0,1.0
06842785,06842785,1.0,1.0,1.0,1.0
03724410,03724410,1.0,1.0,1.0,1.0
06382455,06382455,1.0,1.0,1.0,1.0
06391949,06391949,1.0,1.0,1.0,1.0
00726521,00726521,1.0,1.0,1.0,1.0
07215489,07215489,1.0,1.0,1.0,1.0
01180463,02045764,1.0,0.666666666667,0.0,1.0
01180463,01749795,1.0,0.666666666667,0.0769230769231,1.0
03318545,02045764,1.0,1.0,0.2,1.0
03318545,01749795,1.0,1.0,0.0769230769231,1.0
05069381,03692648,1.0,0.0,0.125,1.0
05069381,05069381,1.0,0.0,1.0,1.0
01536651,01536651,1.0,1.0,1.0,1.0
01647318,02896540,0.333333333333,1.0,0.0,1.0
06323755,02896540,1.0,1.0,0.333333333333,1.0
00394357,00394357,1.0,1.0,1.0,1.0
03897301,03897301,1.0,1.0,1.0,1.0
00684697,00684697,1.0,1.0,1.0,1.0
01878736,01878736,1.0,1.0,1.0,1.0
03965202,03965202,1.0,1.0,1.0,1.0
04134959,04134959,1.0,1.0,1.0,1.0
05725041,05725041,1.0,1.0,1.0,1.0
06835712,06835712,1.0,1.0,1.0,1.0
01524608,01524608,1.0,1.0,1.0,1.0
03778546,03778546,1.0,1.0,1.0,1.0
03980526,03980526,1.0,1.0,1.0,1.0
07036623,07036623,1.0,1.0,1.0,1.0
02535835,02535835,1.0,1.0,1.0,1.0
04807404,02535835,1.0,1.0,0.285714285714,1.0
04985343,04985343,1.0,1.0,1.0,1.0
07927360,07927360,1.0,1.0,1.0,1.0
01752685,01752685,1.0,1.0,1.0,1.0
05040536,05040536,1.0,1.0,1.0,1.0
06692178,06692178,1.0,1.0,1.0,1.0
05891572,05891572,1.0,1.0,1.0,1.0
05891572,07809016,1.0,1.0,0.125,1.0
04124299,05891572,1.0,1.0,0.125,1.0
04124299,07809016,1.0,1.0,0.285714285714,1.0
05099976,05099976,1.0,1.0,1.0,1.0
06867638,05099976,0.571428571429,0.333333333333,0.166666666667,1.0
02688189,01310244,1.0,0.333333333333,0.125,1.0
02688189,02688189,1.0,1.0,1.0,1.0
01571806,01571806,1.0,1.0,1.0,1.0
00625473,00625473,1.0,1.0,1.0,1.0
01012643,00625473,1.0,1.0,0.0,1.0
06210600,02955055,1.0,1.0,0.142857142857,1.0
06210600,04741766,1.0,1.0,0.142857142857,1.0
02955055,02955055,1.0,1.0,1.0,1.0
02955055,04741766,1.0,1.0,0.0,1.0
03302132,03302132,1.0,1.0,1.0,1.0
06290062,06290062,1.0,1.0,1.0,1.0
05572416,05572416,1.0,1.0,1.0,1.0
02293184,02293184,1.0,1.0,1.0,1.0
04086631,04086631,1.0,1.0,1.0,1.0
00207355,00207355,1.0,1.0,1.0,1.0
03225312,03225312,1.0,1.0,1.0,1.0
03225312,05437368,1.0,1.0,0.333333333333,1.0
05437368,03225312,1.0,1.0,0.333333333333,1.0
05437368,05437368,1.0,1.0,1.0,1.0
07120843,07120843,1.0,1.0,1.0,1.0
07438130,07438130,1.0,1.0,1.0,1.0
01245792,01245792,1.0,1.0,1.0,1.0
05652644,05652644,1.0,1.0,1.0,1.0
05248362,05248362,1.0,1.0,1.0,1.0
02561081,02561081,1.0,1.0,1.0,1.0
02561081,07534144,1.0,1.0,0.333333333333,1.0
07534144,02561081,1.0,1.0,0.333333333333,1.0
07534144,07534144,1.0,1.0,1.0,1.0
02815570,02815570,1.0,1.0,1.0,1.0
02815570,06405345,0.714285714286,0.333333333333,0.181818181818,1.0
06405345,02815570,0.714285714286,0.333333333333,0.181818181818,1.0
06405345,06405345,1.0,1.0,1.0,1.0
04027552,04027552,1.0,0.0,1.0,1.0
03974272,03974272,1.0,1.0,1.0,1.0
08069742,08069742,1.0,1.0,1.0,1.0
03298737,03298737,1.0,1.0,1.0,1.0
04217798,04217798,1.0,1.0,1.0,1.0
06389415,06389415,1.0,1.0,1.0,1.0
00860518,00860518,1.0,1.0,1.0,1.0
02822397,02822397,1.0,1.0,1.0,1.0
07097891,07097891,1.0,1.0,1.0,1.0
01821961,01821961,1.0,1.0,1.0,1.0
05506493,05506493,1.0,1.0,1.0,1.0
01547828,02770322,1.0,1.0,0.0,1.0
01547828,05728013,1.0,1.0,0.181818181818,1.0
07338023,01147361,0.2,0.6,0.166666666667,0.0
01147361,01147361,1.0,1.0,1.0,1.0
00815972,00815972,1.0,1.0,1.0,1.0
06869435,06869435,1.0,1.0,1.0,1.0
01785509,01785509,1.0,1.0,1.0,1.0
04303914,01785509,1.0,0.5,1.0,1.0
08227337,08227337,1.0,1.0,1.0,1.0
02470935,02470935,1.0,0.0,1.0,1.0
06316432,06316432,1.0,1.0,1.0,1.0
02745575,02745575,1.0,1.0,1.0,1.0
07751887,07751887,1.0,1.0,1.0,1.0
00948469,00948469,1.0,1.0,1.0,1.0
04739836,04739836,1.0,1.0,1.0,1.0
04688491,04688491,1.0,1.0,1.0,1.0
01997166,01997166,1.0,1.0,1.0,1.0
00055216,00055216,1.0,1.0,1.0,1.0
07483443,07483443,1.0,1.0,1.0,1.0
06949813,06949813,1.0,1.0,1.0,1.0
05248875,05807464,1.0,1.0,0.333333333333,1.0
05807464,05807464,1.0,1.0,1.0,1.0
00763176,00763176,1.0,1.0,1.0,1.0
03880620,01836517,1.0,0.6,0.0,1.0
05838909,05838909,1.0,1.0,1.0,1.0
06718932,06718932,1.0,1.0,1.0,1.0
02355473,02355473,1.0,1.0,1.0,1.0
08065053,08065053,1.0,1.0,1.0,1.0
03241042,03241042,1.0,1.0,1.0,1.0
00780940,00780940,1.0,1.0,1.0,1.0
00780940,03248537,1.0,1.0,0.142857142857,1.0
00780940,04376779,1.0,1.0,0.166666666667,1.0
05607957,05607957,1.0,0.0,1.0,1.0
06367973,06367973,1.0,1.0,1.0,1.0
05063143,05255958,1.0,1.0,0.0,1.0
05063143,03929664,1.0,1.0,0.1,1.0
07503946,07503946,1.0,1.0,1.0,1.0
00343147,00343147,1.0,1.0,1.0,1.0
00171519,00171519,1.0,1.0,1.0,1.0
01273185,01273185,1.0,1.0,1.0,1.0
01571243,01571243,1.0,1.0,1.0,1.0
05693776,05693776,1.0,1.0,1.0,1.0
01648097,01648097,1.0,1.0,1.0,1.0
07131118,07131118,1.0,1.0,1.0,1.0
07093680,07093680,1.0,1.0,1.0,1.0
00859495,00859495,1.0,1.0,1.0,1.0
03501524,03501524,1.0,1.0,1.0,1.0
07523662,01809095,1.0,0.75,0.285714285714,1.0
07523662,00971670,0.4,0.75,0.0,1.0
07523662,07884343,1.0,0.75,0.0,1.0
